ID,상점명,플랫폼,프로필_URL,전화번호,상세주소,메신저_채널,구글맵_URL,상권명,활성여부,등록일시
287,Biz Beauty,FACEBOOK,https://www.facebook.com/biz,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/biz,https://www.google.com/maps/search/?api=1&query=Biz%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
288,Myshinecambodia Beauty,FACEBOOK,https://www.facebook.com/Myshinecambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Myshinecambodia,https://www.google.com/maps/search/?api=1&query=Myshinecambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
289,Maliiskin_Kh Beauty,TIKTOK,https://www.tiktok.com/@maliiskin_kh,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Maliiskin_Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
290,Monyrachana999 Beauty,TIKTOK,https://www.tiktok.com/@monyrachana999,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Monyrachana999%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
294,Haileyofficialpage Beauty,FACEBOOK,https://www.facebook.com/HaileyOfficialPage,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/HaileyOfficialPage,https://www.google.com/maps/search/?api=1&query=Haileyofficialpage%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
295,61577112006331 Beauty,FACEBOOK,https://www.facebook.com/61577112006331,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/61577112006331,https://www.google.com/maps/search/?api=1&query=61577112006331%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
296,Thebeautyhivepp Beauty,FACEBOOK,https://www.facebook.com/thebeautyhivepp,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/thebeautyhivepp,https://www.google.com/maps/search/?api=1&query=Thebeautyhivepp%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
298,Ckf Org Kh Beauty,FACEBOOK,https://www.facebook.com/ckf.org.kh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/ckf.org.kh,https://www.google.com/maps/search/?api=1&query=Ckf%20Org%20Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
299,Adidascambodiastore Beauty,TIKTOK,https://www.tiktok.com/@adidascambodiastore,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Adidascambodiastore%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
300,Rhcustomcambodia Beauty,FACEBOOK,https://www.facebook.com/RHCustomCambodia,N/A,"64A Phum Prek Torl Sangkat Stung Meanchey 2 Khan Meanchey Phnom Penh, 12350",N/A,https://www.google.com/maps/search/?api=1&query=Rhcustomcambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
301,Xingyazou Beauty,FACEBOOK,https://www.facebook.com/xingyazou,N/A,"HW4Q+964, ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Xingyazou%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
302,Powdercoatcambodia Beauty,FACEBOOK,https://www.facebook.com/powdercoatcambodia,N/A,"64A Phum Prek Torl Sangkat Stung Meanchey 2 Khan Meanchey Phnom Penh, 12350",N/A,https://www.google.com/maps/search/?api=1&query=Powdercoatcambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
303,Qtycarebrand Beauty,FACEBOOK,https://www.facebook.com/QtycareBrand,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/QtycareBrand,https://www.google.com/maps/search/?api=1&query=Qtycarebrand%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
305,Coffee Machine Cambodia 100057546754887 Beauty,FACEBOOK,https://www.facebook.com/p/Coffee-Machine-Cambodia-100057546754887,057 546 7548,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Coffee%20Machine%20Cambodia%20100057546754887%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
306,Thealleyaeonmallsensok Beauty,FACEBOOK,https://www.facebook.com/thealleyaeonmallsensok,N/A,"Pin Location: Sensok, Phnom Penh, Cambodia",https://m.me/thealleyaeonmallsensok,https://www.google.com/maps/search/?api=1&query=Thealleyaeonmallsensok%2C%20Sensok%2C%20Phnom%20Penh%2C%20Cambodia,Sensok,1,2026-08-06 05:26:06
307,Visitingcambodia Beauty,TIKTOK,https://www.tiktok.com/@visitingcambodia,N/A,"HW83+PP7, ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Visitingcambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
308,Voice_Somleng Beauty,TIKTOK,https://www.tiktok.com/@voice_somleng,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Voice_Somleng%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
309,Rnrbodaylotion Beauty,FACEBOOK,https://www.facebook.com/RnRBodayLotion,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/RnRBodayLotion,https://www.google.com/maps/search/?api=1&query=Rnrbodaylotion%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
310,Lkwhitebodylotion Beauty,FACEBOOK,https://www.facebook.com/LKwhitebodylotion,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/LKwhitebodylotion,https://www.google.com/maps/search/?api=1&query=Lkwhitebodylotion%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
311,Peachpeeling Beauty,FACEBOOK,https://www.facebook.com/peachpeeling,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/peachpeeling,https://www.google.com/maps/search/?api=1&query=Peachpeeling%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
312,Essurabodylotion Beauty,FACEBOOK,https://www.facebook.com/Essurabodylotion,N/A,"9B, Phnom Penh 12000",N/A,https://www.google.com/maps/search/?api=1&query=Essurabodylotion%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
313,Nanathongmakeup Beauty,FACEBOOK,https://www.facebook.com/Nanathongmakeup,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Nanathongmakeup,https://www.google.com/maps/search/?api=1&query=Nanathongmakeup%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
314,Sodaleebeaute Beauty,FACEBOOK,https://www.facebook.com/SodaleeBeaute,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/SodaleeBeaute,https://www.google.com/maps/search/?api=1&query=Sodaleebeaute%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
315,Malishlotioncambodia Beauty,FACEBOOK,https://www.facebook.com/MalishLotioncambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/MalishLotioncambodia,https://www.google.com/maps/search/?api=1&query=Malishlotioncambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
316,Pichbodaylotion Beauty,FACEBOOK,https://www.facebook.com/pichbodaylotion,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/pichbodaylotion,https://www.google.com/maps/search/?api=1&query=Pichbodaylotion%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
317,Cybodylotion Beauty,FACEBOOK,https://www.facebook.com/CYBodyLotion,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/CYBodyLotion,https://www.google.com/maps/search/?api=1&query=Cybodylotion%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
318,61557006845645 Beauty,FACEBOOK,https://www.facebook.com/61557006845645,06845645,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=61557006845645%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
319,100065187602314 Beauty,FACEBOOK,https://www.facebook.com/100065187602314,065 187 6023,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100065187602314%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
320,Skinlab Kh Beauty,TIKTOK,https://www.tiktok.com/@skinlab.kh,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Skinlab%20Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
321,Meliabeautyofficial Beauty,TIKTOK,https://www.tiktok.com/@meliabeautyofficial,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Meliabeautyofficial%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
322,Koreanskincarecambodian Beauty,FACEBOOK,https://www.facebook.com/KoreanskincareCambodian,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/KoreanskincareCambodian,https://www.google.com/maps/search/?api=1&query=Koreanskincarecambodian%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
323,Kbeautycambodia Beauty,FACEBOOK,https://www.facebook.com/kbeautycambodia,N/A,"321-325 មហាវិថី ម៉ៅសេទុង (២៤៥), ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Kbeautycambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
324,Koreanskinkh Beauty,FACEBOOK,https://www.facebook.com/koreanskinkh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/koreanskinkh,https://www.google.com/maps/search/?api=1&query=Koreanskinkh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
325,Koreanskinshop168 Beauty,FACEBOOK,https://www.facebook.com/koreanskinshop168,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/koreanskinshop168,https://www.google.com/maps/search/?api=1&query=Koreanskinshop168%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
326,Theskincambodia Beauty,FACEBOOK,https://www.facebook.com/theskincambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/theskincambodia,https://www.google.com/maps/search/?api=1&query=Theskincambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
327,Bbnhcambodia Beauty,FACEBOOK,https://www.facebook.com/bbnhcambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/bbnhcambodia,https://www.google.com/maps/search/?api=1&query=Bbnhcambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
328,Skincareroomcam Beauty,FACEBOOK,https://www.facebook.com/SkincareRoomCam,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/SkincareRoomCam,https://www.google.com/maps/search/?api=1&query=Skincareroomcam%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
329,Authentic Korean Skincare Cambodia Beauty,FACEBOOK,https://www.facebook.com/Authentic.Korean.Skincare.Cambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Authentic.Korean.Skincare.Cambodia,https://www.google.com/maps/search/?api=1&query=Authentic%20Korean%20Skincare%20Cambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
330,Madamkskincare Beauty,FACEBOOK,https://www.facebook.com/MadamKSkincare,N/A,"100 ផ្លូវលេខ ១៦៤, ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Madamkskincare%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
331,Salinaskincare Beauty,FACEBOOK,https://www.facebook.com/salinaskincare,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/salinaskincare,https://www.google.com/maps/search/?api=1&query=Salinaskincare%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
332,Pristinebeauty Kh Beauty,FACEBOOK,https://www.facebook.com/pristinebeauty.kh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/pristinebeauty.kh,https://www.google.com/maps/search/?api=1&query=Pristinebeauty%20Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
333,Korean Skin Care 101786438067643 Beauty,FACEBOOK,https://www.facebook.com/Korean-Skin-Care-101786438067643,017 864 3806,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Korean%20Skin%20Care%20101786438067643%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
334,Honey385 Beauty,FACEBOOK,https://www.facebook.com/honey385,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/honey385,https://www.google.com/maps/search/?api=1&query=Honey385%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
335,Beyond_Cosmetology Beauty,TIKTOK,https://www.tiktok.com/@beyond_cosmetology,N/A,"No 20, St 590, TK Phnom Penh, 12152",N/A,https://www.google.com/maps/search/?api=1&query=Beyond_Cosmetology%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
336,Helmuthcool Beauty,TIKTOK,https://www.tiktok.com/@helmuthcool,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Helmuthcool%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
337,Anessa Store 61551956985320 Beauty,FACEBOOK,https://www.facebook.com/p/Anessa-Store-61551956985320,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Anessa-Store-61551956985320,https://www.google.com/maps/search/?api=1&query=Anessa%20Store%2061551956985320%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
338,Skinishh9Kh Beauty,FACEBOOK,https://www.facebook.com/skinishh9kh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/skinishh9kh,https://www.google.com/maps/search/?api=1&query=Skinishh9Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
339,Kidsfairanussa Beauty,FACEBOOK,https://www.facebook.com/kidsfairanussa,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/kidsfairanussa,https://www.google.com/maps/search/?api=1&query=Kidsfairanussa%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
340,Phnompenhheartstore Beauty,FACEBOOK,https://www.facebook.com/phnompenhheartstore,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/phnompenhheartstore,https://www.google.com/maps/search/?api=1&query=Phnompenhheartstore%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
341,Phintokyoplazaphnompenh Beauty,FACEBOOK,https://www.facebook.com/PHINTOKYOPLAZAPhnomPenh,N/A,"Street 57, Phnom Penh 120102",N/A,https://www.google.com/maps/search/?api=1&query=Phintokyoplazaphnompenh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
343,Phnom Penh 393 Beauty,FACEBOOK,https://www.facebook.com/phnom.penh.393,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/phnom.penh.393,https://www.google.com/maps/search/?api=1&query=Phnom%20Penh%20393%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
344,Namutrip7 Beauty,TIKTOK,https://www.tiktok.com/@namutrip7,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Namutrip7%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
345,Biore Cambodia Beauty,FACEBOOK,https://www.facebook.com/biore.cambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/biore.cambodia,https://www.google.com/maps/search/?api=1&query=Biore%20Cambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
346,Bb2In1 Beauty,FACEBOOK,https://www.facebook.com/bb2in1,N/A,"CVRR+PP, ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Bb2In1%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
347,Sunpharmacyjp Beauty,FACEBOOK,https://www.facebook.com/SUNPharmacyJP,N/A,"#8CE0, Street 310, Phnom Penh",N/A,https://www.google.com/maps/search/?api=1&query=Sunpharmacyjp%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
348,Sartaandcstore79 Beauty,FACEBOOK,https://www.facebook.com/sartaandcstore79,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/sartaandcstore79,https://www.google.com/maps/search/?api=1&query=Sartaandcstore79%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
349,Yadasunscreen Beauty,FACEBOOK,https://www.facebook.com/Yadasunscreen,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Yadasunscreen,https://www.google.com/maps/search/?api=1&query=Yadasunscreen%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
350,Rilinccsunscreencambodia Beauty,FACEBOOK,https://www.facebook.com/RilinCCsunscreenCambodia,N/A,"The Star Polaris, Borey Peng Huoth, 09 Street P-10D, Phnom Penh 121203",N/A,https://www.google.com/maps/search/?api=1&query=Rilinccsunscreencambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
351,Onlineshopnow N Beauty,FACEBOOK,https://www.facebook.com/Onlineshopnow.n,N/A,"Pin Location: Phnom Penh, Cambodia",https://t.me/Onlineshopnow.n,https://www.google.com/maps/search/?api=1&query=Onlineshopnow%20N%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
352,Sunkisssunscreencambodia1 Beauty,FACEBOOK,https://www.facebook.com/sunkisssunscreencambodia1,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/sunkisssunscreencambodia1,https://www.google.com/maps/search/?api=1&query=Sunkisssunscreencambodia1%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
353,Yada Sunscreen Cambodia 108334137257934 Beauty,FACEBOOK,https://www.facebook.com/YADA-Sunscreen-Cambodia-108334137257934,083 341 3725,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Yada%20Sunscreen%20Cambodia%20108334137257934%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
355,Hollieandersonx Beauty,TIKTOK,https://www.tiktok.com/@hollieandersonx,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Hollieandersonx%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
356,Yumiinkh Beauty,TIKTOK,https://www.tiktok.com/@yumiinkh,N/A,"#58D St. 350 Toul Svay Prey I Khan Chamkarmon Phnom Penh, 58E St 350, Phnom Penh 12308",N/A,https://www.google.com/maps/search/?api=1&query=Yumiinkh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
357,Bodegaphnompenh Beauty,FACEBOOK,https://www.facebook.com/BodegaPhnomPenh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/BodegaPhnomPenh,https://www.google.com/maps/search/?api=1&query=Bodegaphnompenh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
358,Whitehorsephnompenh Beauty,FACEBOOK,https://www.facebook.com/whitehorsephnompenh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/whitehorsephnompenh,https://www.google.com/maps/search/?api=1&query=Whitehorsephnompenh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
360,Phnompenhpost Beauty,FACEBOOK,https://www.facebook.com/PhnomPenhPost,N/A,"41 Street 228, ភ្នំពេញ 120204",N/A,https://www.google.com/maps/search/?api=1&query=Phnompenhpost%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
361,Moonpeacecosmectic Beauty,FACEBOOK,https://www.facebook.com/Moonpeacecosmectic,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Moonpeacecosmectic,https://www.google.com/maps/search/?api=1&query=Moonpeacecosmectic%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
362,100090009978105 Beauty,FACEBOOK,https://www.facebook.com/100090009978105,090 009 9781,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100090009978105%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
363,100088724393989 Beauty,FACEBOOK,https://www.facebook.com/100088724393989,088 724 3939,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100088724393989%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
364,Koreacosmetics1234 Beauty,FACEBOOK,https://www.facebook.com/koreacosmetics1234,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/koreacosmetics1234,https://www.google.com/maps/search/?api=1&query=Koreacosmetics1234%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
365,La Roche In Cambodia 100085670851445 Beauty,FACEBOOK,https://www.facebook.com/p/La-Roche-in-Cambodia-100085670851445,085 670 8514,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=La%20Roche%20In%20Cambodia%20100085670851445%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
366,100093481472886 Beauty,FACEBOOK,https://www.facebook.com/100093481472886,093 481 4728,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100093481472886%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
367,100085698712245 Beauty,FACEBOOK,https://www.facebook.com/100085698712245,085 698 7122,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100085698712245%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
368,Jellyonlineshop Com Kh Beauty,FACEBOOK,https://www.facebook.com/JellyOnlineShop.com.kh,N/A,"Pin Location: Phnom Penh, Cambodia",https://t.me/JellyOnlineShop.com.kh,https://www.google.com/maps/search/?api=1&query=Jellyonlineshop%20Com%20Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
369,100085353016803 Beauty,FACEBOOK,https://www.facebook.com/100085353016803,085 353 0168,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100085353016803%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
370,La Roche Posay Original From France Sell In Cambodia 104733594724346 Beauty,FACEBOOK,https://www.facebook.com/La-Roche-Posay-Original-From-France-Sell-In-Cambodia-104733594724346,047 335 9472,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=La%20Roche%20Posay%20Original%20From%20France%20Sell%20In%20Cambodia%20104733594724346%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
371,Cosmetology24K Beauty,FACEBOOK,https://www.facebook.com/cosmetology24K,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/cosmetology24K,https://www.google.com/maps/search/?api=1&query=Cosmetology24K%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
372,Nita Love 1822946191065989 Beauty,FACEBOOK,https://www.facebook.com/Nita-Love-1822946191065989,N/A,"#5, Street 5, Sangkat Kantork, Khan Por Senchey Phnom Penh, 8306",N/A,https://www.google.com/maps/search/?api=1&query=Nita%20Love%201822946191065989%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
373,Innisfree Cambodia Classic 100071639258694 Beauty,FACEBOOK,https://www.facebook.com/p/Innisfree-Cambodia-Classic-100071639258694,071 639 2586,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Innisfree%20Cambodia%20Classic%20100071639258694%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
374,Innisfre Kh Beauty,FACEBOOK,https://www.facebook.com/innisfre.kh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/innisfre.kh,https://www.google.com/maps/search/?api=1&query=Innisfre%20Kh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
375,Www Sornseyha 168 Beauty,FACEBOOK,https://www.facebook.com/www.Sornseyha.168,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/www.Sornseyha.168,https://www.google.com/maps/search/?api=1&query=Www%20Sornseyha%20168%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
376,100047776881953 Beauty,FACEBOOK,https://www.facebook.com/100047776881953,047 776 8819,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100047776881953%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
377,Phnom Penh 164720873608869 Beauty,FACEBOOK,https://www.facebook.com/Phnom-Penh-164720873608869,087 360 8869,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Phnom%20Penh%20164720873608869%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
378,Atppkh Beauty,FACEBOOK,https://www.facebook.com/atppkh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/atppkh,https://www.google.com/maps/search/?api=1&query=Atppkh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
379,Cambodge Phnom Penh Beauty,FACEBOOK,https://www.facebook.com/cambodge.phnom.penh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/cambodge.phnom.penh,https://www.google.com/maps/search/?api=1&query=Cambodge%20Phnom%20Penh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
380,Sakuracambodiakh Beauty,FACEBOOK,https://www.facebook.com/sakuracambodiaKH,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/sakuracambodiaKH,https://www.google.com/maps/search/?api=1&query=Sakuracambodiakh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
